sigungu	dangi	area	cntr_ym	cntr_d	price	dong	floor	built_year	road_nm	trns_type	agent_gu	register_ymd
서울특별시 용산구 이촌동	래미안첼리투스	124.35	202402	5	355000	-	10	2015	이촌로 310	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	한가람	84.96	202402	3	203000	212	11	1998	이촌로71길 10	중개거래	서울 용산구	24.05.16
서울특별시 용산구 이촌동	래미안첼리투스	124.35	202402	3	354998	103	10	2015	이촌로 310	중개거래	서울 용산구	24.03.18
서울특별시 용산구 이촌동	현대한강	84.88	202402	1	179000	102	14	1997	이촌로34길 29	중개거래	서울 강남구, 서울 용산구	24.05.10
서울특별시 용산구 이촌동	현대한강	84.88	202401	31	178000	-	14	1997	이촌로34길 29	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	대림	84.78	202401	30	185000	105	9	1994	이촌로2가길 122	중개거래	서울 용산구	24.04.30
서울특별시 용산구 이촌동	한강맨숀	120.56	202401	27	428000	-	5	1971	이촌로 248	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	한가람	84.96	202401	27	191000	206	4	1998	이촌로65길 8	중개거래	서울 용산구	24.03.29
서울특별시 용산구 이촌동	이촌코오롱(A)	59.82	202401	24	154500	108	10	1999	이촌로87길 21	중개거래	서울 성북구, 서울 용산구	24.04.25
서울특별시 용산구 이촌동	동부센트레빌	100.92	202401	23	220000	103	8	2001	이촌로 174	중개거래	서울 용산구	24.03.14
서울특별시 용산구 이촌동	대림	84.78	202401	23	180000	-	19	1994	이촌로2가길 122	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	이촌동삼성리버스위트	134.9	202401	22	305000	102	10	2002	이촌로88길 30	중개거래	서울 용산구	24.04.30
서울특별시 용산구 이촌동	점보	177.62	202401	22	180000	-	17	1974	이촌로88길 3	중개거래	서울 용산구	24.02.29
서울특별시 용산구 이촌동	현대맨숀	139.97	202401	20	239198	21	4	1974	이촌로 303	중개거래	서울 용산구	24.05.17
서울특별시 용산구 이촌동	한가람	59.88	202401	20	154000	-	15	1998	이촌로65길 8	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	한가람	59.88	202401	20	159000	214	12	1998	이촌로65가길 51	중개거래	서울 용산구	24.03.08
서울특별시 용산구 이촌동	한가람	59.88	202401	20	159000	-	12	1998	이촌로65가길 51	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	강촌	84.85	202401	19	182000	101	15	1998	이촌로87길 13	중개거래	서울 용산구	24.04.30
서울특별시 용산구 이촌동	동부센트레빌	101.14	202401	18	188000	104	13	2001	이촌로 174	중개거래	서울 용산구	24.04.03
서울특별시 용산구 이촌동	현대맨숀	139.97	202401	17	239998	-	4	1974	이촌로 303	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	한가람	84.89	202401	14	193000	212	9	1998	이촌로71길 10	중개거래	서울 용산구	24.02.14
서울특별시 용산구 이촌동	한가람	84.89	202401	13	197000	212	13	1998	이촌로71길 10	중개거래	서울 용산구	24.04.18
서울특별시 용산구 이촌동	현대한강	59.55	202401	12	142000	-	12	1997	이촌로34길 29	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	동부센트레빌	100.8	202401	12	178000	102	1	2001	이촌로 174	중개거래	서울 용산구	24.02.15
서울특별시 용산구 이촌동	한가람	59.88	202401	8	154000	205	15	1998	이촌로65길 8	중개거래	서울 용산구	24.02.26
서울특별시 용산구 이촌동	동부센트레빌	100.8	202401	6	183500	-	9	2001	이촌로 174	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	LG한강자이	169.44	202401	6	345000	-	3	2003	이촌로64길 15	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	미주B	149.09	202401	5	145000	-	4	1976	이촌로62길 9	중개거래	서울 용산구	24.03.04
서울특별시 용산구 이촌동	한가람	59.88	202401	3	156000	202	8	1998	이촌로 201	중개거래	서울 용산구	24.02.29
서울특별시 용산구 이촌동	이촌동삼성리버스위트	137.37	202312	30	275000	104	8	2002	이촌로88길 30	중개거래	서울 서초구, 서울 용산구	24.02.23
서울특별시 용산구 이촌동	동부센트레빌	100.92	202312	29	227000	103	17	2001	이촌로 174	중개거래	서울 용산구	24.03.05
서울특별시 용산구 이촌동	한가람	84.89	202312	27	185000	210	4	1998	이촌로71길 10	중개거래	서울 용산구	24.01.19
서울특별시 용산구 이촌동	한강(대우)	135.5	202312	22	232000	103	8	2000	이촌로 181	중개거래	서울 용산구	24.01.30
서울특별시 용산구 이촌동	동부센트레빌	100.8	202312	22	165000	101	3	2001	이촌로 174	중개거래	서울 용산구	24.01.30
서울특별시 용산구 이촌동	LG한강자이	171.74	202312	20	390000	103	9	2003	이촌로64길 15	중개거래	서울 용산구	24.02.16
서울특별시 용산구 이촌동	한가람	114.96	202312	16	245000	-	15	1998	이촌로65가길 23	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	빌라맨션	229.75	202312	15	245000	-	13	1974	이촌로 156	중개거래	서울 용산구	24.03.07
서울특별시 용산구 이촌동	LG한강자이	210.01	202312	15	545000	109	14	2003	이촌로64길 15	중개거래	서울 용산구	24.03.08
서울특별시 용산구 이촌동	이촌코오롱(A)	114.69	202312	11	212000	101	4	1999	이촌로87길 21	중개거래	서울 용산구	24.01.31
서울특별시 용산구 이촌동	한가람	59.88	202312	9	155000	216	8	1998	이촌로65가길 51	중개거래	서울 용산구	24.02.19
서울특별시 용산구 이촌동	우성	58.2	202312	9	136200	-	9	1995	이촌로 193	중개거래	서울 양천구 서울 용산구	-
서울특별시 용산구 이촌동	현대한강	84.88	202312	8	179000	-	11	1997	이촌로34길 29	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	동부센트레빌	100.92	202312	6	183000	103	13	2001	이촌로 174	중개거래	서울 마포구	23.12.11
서울특별시 용산구 이촌동	삼익	105.36	202312	2	170000	2	1	1979	이촌로 260	중개거래	서울 용산구	24.02.22
서울특별시 용산구 이촌동	이촌동삼성리버스위트	134.9	202311	25	280000	102	12	2002	이촌로88길 30	중개거래	서울 용산구	23.12.27
서울특별시 용산구 이촌동	노들	227.08	202311	21	168000	-	4	1974	이촌로64길 20	중개거래	서울 강남구, 서울 용산구	24.02.20
서울특별시 용산구 이촌동	북한강(성원)	59.55	202311	19	170000	102	20	2001	이촌로2가길 66	중개거래	서울 용산구	24.05.20
서울특별시 용산구 이촌동	이촌동삼성리버스위트	137.37	202311	18	280000	103	17	2002	이촌로88길 30	중개거래	서울 용산구	23.12.11
서울특별시 용산구 이촌동	빌라맨션	229.75	202311	16	250000	-	9	1974	이촌로 156	중개거래	서울 용산구	24.01.30
서울특별시 용산구 이촌동	동아그린	59.58	202311	11	110000	104	4	1999	이촌로 100-8	중개거래	서울 용산구	24.03.25
서울특별시 용산구 이촌동	강촌	84.905	202311	11	170000	101	6	1998	이촌로87길 13	중개거래	서울 용산구	23.11.22
서울특별시 용산구 이촌동	한가람	84.96	202311	9	205000	217	12	1998	이촌로65가길 51	중개거래	서울 용산구	24.02.23
서울특별시 용산구 이촌동	이촌코오롱(A)	84.78	202311	3	177000	105	10	1999	이촌로87길 21	중개거래	서울 용산구	24.01.31
서울특별시 용산구 이촌동	래미안첼리투스	124.02	202311	2	499998	101	39	2015	이촌로 310	중개거래	서울 용산구	24.03.28
서울특별시 용산구 이촌동	대림	84.78	202311	1	183000	103	11	1994	이촌로2가길 122	중개거래	서울 서초구 서울 용산구	24.01.16
서울특별시 용산구 이촌동	장미	196.71	202310	31	280000	-	4	1975	이촌로64길 61	중개거래	서울 용산구	24.01.09
서울특별시 용산구 이촌동	현대한강	84.88	202310	29	181400	-	19	1997	이촌로34길 29	중개거래	서울 영등포구 서울 용산구	-
서울특별시 용산구 이촌동	이촌동삼성리버스위트	137.37	202310	27	300000	104	10	2002	이촌로88길 30	중개거래	서울 용산구	24.01.05
서울특별시 용산구 이촌동	G&D용산드림	21.69	202310	27	68000	-	2	2020	이촌로2가길 9	중개거래	서울 서초구 서울 용산구	23.11.02
서울특별시 용산구 이촌동	현대맨숀	173.16	202310	26	279998	11	9	1974	이촌로 303	중개거래	서울 용산구	24.02.29
서울특별시 용산구 이촌동	한가람	84.89	202310	26	195000	206	3	1998	이촌로65길 8	중개거래	서울 용산구	23.12.29
서울특별시 용산구 이촌동	LG한강자이	202.32	202310	25	525000	110	12	2003	이촌로64길 15	중개거래	서울 용산구	23.12.20
서울특별시 용산구 이촌동	한가람	59.88	202310	23	159000	209	20	1998	이촌로69길 30	중개거래	서울 용산구	24.01.17
서울특별시 용산구 이촌동	동부센트레빌	100.8	202310	21	200000	101	13	2001	이촌로 174	중개거래	서울 용산구	23.11.23
서울특별시 용산구 이촌동	현대맨숀	146.38	202310	19	245000	22	11	1974	이촌로 303	중개거래	서울 용산구	24.02.29
서울특별시 용산구 이촌동	한강(대우)	135.5	202310	19	225000	103	14	2000	이촌로 181	중개거래	서울 용산구	24.01.19
서울특별시 용산구 이촌동	한가람	84.96	202310	19	218000	207	17	1998	이촌로65길 8	중개거래	서울 용산구	23.11.14
서울특별시 용산구 이촌동	점보	177.62	202310	19	190000	-	17	1974	이촌로88길 3	중개거래	서울 용산구	24.01.19
서울특별시 용산구 이촌동	우성	58.2	202310	19	136000	101	8	1995	이촌로 193	중개거래	서울 용산구	24.01.19
서울특별시 용산구 이촌동	우성	58.2	202310	18	136000	101	14	1995	이촌로 193	중개거래	서울 서초구, 서울 용산구	24.03.27
서울특별시 용산구 이촌동	강촌	59.12	202310	18	153500	106	12	1998	이촌로87길 14	중개거래	서울 용산구	23.10.19
서울특별시 용산구 이촌동	삼익	104.86	202310	16	206000	2	8	1979	이촌로 260	중개거래	서울 용산구	24.02.27
서울특별시 용산구 이촌동	북한강(성원)	59.55	202310	16	157000	101	13	2001	이촌로2가길 66	중개거래	서울 용산구	24.01.10
서울특별시 용산구 이촌동	래미안첼리투스	124.02	202310	16	472000	102	35	2015	이촌로 310	중개거래	서울 강남구 서울 용산구	24.01.05
서울특별시 용산구 이촌동	현대맨숀	83.3	202310	14	178998	다	2	1975	이촌로 303	중개거래	서울 용산구	24.01.30
서울특별시 용산구 이촌동	한강(대우)	84.98	202310	14	197000	109	11	2000	이촌로65가길 3	중개거래	서울 용산구	24.02.08
서울특별시 용산구 이촌동	이촌코오롱(A)	114.69	202310	14	235000	104	15	1999	이촌로87길 21	중개거래	서울 용산구	24.03.05
서울특별시 용산구 이촌동	현대맨숀	83.3	202310	13	219998	다	14	1975	이촌로 303	중개거래	서울 서초구 서울 용산구	23.12.15
서울특별시 용산구 이촌동	강촌	114.595	202310	12	227000	102	5	1998	이촌로87길 13	중개거래	서울 용산구	24.02.15
서울특별시 용산구 이촌동	한가람	84.96	202310	11	200000	217	5	1998	이촌로65가길 51	중개거래	서울 용산구	24.03.13
서울특별시 용산구 이촌동	대림	114.96	202310	11	255000	102	21	1994	이촌로2가길 122	중개거래	서울 마포구	23.12.11
서울특별시 용산구 이촌동	강촌	84.77	202310	11	180000	104	2	1998	이촌로87길 14	중개거래	서울 용산구	24.01.29
서울특별시 용산구 이촌동	대림	84.78	202310	10	193000	103	21	1994	이촌로2가길 122	중개거래	서울 용산구	24.02.07
서울특별시 용산구 이촌동	장미	196.71	202310	9	280000	-	3	1975	이촌로64길 61	중개거래	서울 용산구	23.12.11
서울특별시 용산구 이촌동	대림	84.78	202310	8	195000	105	21	1994	이촌로2가길 122	중개거래	서울 용산구	24.02.29
서울특별시 용산구 이촌동	퀸스리버빌	200.55	202310	7	246000	-	6	1999	이촌로46길 26	중개거래	서울 용산구	23.11.07
서울특별시 용산구 이촌동	강촌	84.85	202310	7	196000	101	13	1998	이촌로87길 13	중개거래	서울 용산구	24.02.15
서울특별시 용산구 이촌동	한강맨숀	101.95	202310	4	398000	36	5	1971	이촌로 248	중개거래	서울 용산구	23.11.30
서울특별시 용산구 이촌동	삼익	104.86	202310	3	206000	-	8	1979	이촌로 260	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	래미안첼리투스	124.02	202309	27	430998	102	27	2015	이촌로 310	중개거래	서울 용산구	23.10.31
서울특별시 용산구 이촌동	한가람	114.96	202309	25	250000	219	16	1998	이촌로65가길 23	중개거래	서울 용산구	24.01.26
서울특별시 용산구 이촌동	한가람	59.88	202309	22	153500	216	11	1998	이촌로65가길 51	중개거래	서울 용산구	24.01.12
서울특별시 용산구 이촌동	한가람	84.89	202309	21	150000	212	19	1998	이촌로71길 10	직거래	-	23.10.05
서울특별시 용산구 이촌동	한가람	59.88	202309	20	145600	202	1	1998	이촌로 201	중개거래	서울 용산구	23.10.16
서울특별시 용산구 이촌동	한가람	59.88	202309	20	162000	205	22	1998	이촌로65길 8	중개거래	서울 용산구	23.12.04
서울특별시 용산구 이촌동	한가람	59.88	202309	16	145600	-	1	1998	이촌로 201	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	우성	58.2	202309	13	135000	101	13	1995	이촌로 193	중개거래	서울 용산구	23.12.08
서울특별시 용산구 이촌동	우성	58.2	202309	13	128000	101	2	1995	이촌로 193	중개거래	서울 용산구	23.10.31
서울특별시 용산구 이촌동	한가람	59.88	202309	11	165500	202	11	1998	이촌로 201	중개거래	서울 용산구	24.01.04
서울특별시 용산구 이촌동	LG한강자이	203.21	202309	11	530000	-	8	2003	이촌로64길 15	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	LG한강자이	203.21	202309	8	530000	-	8	2003	이촌로64길 15	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	북한강(성원)	59.55	202309	7	147500	101	7	2001	이촌로2가길 66	중개거래	서울 용산구	23.11.30
서울특별시 용산구 이촌동	현대한강	84.88	202309	6	200000	104	17	1997	이촌로34길 29	중개거래	서울 용산구	23.11.21
서울특별시 용산구 이촌동	한강(대우)	84.98	202309	6	195000	105	16	2000	이촌로 181	중개거래	서울 용산구	23.12.28
서울특별시 용산구 이촌동	왕궁	102.48	202309	3	246000	-	2	1974	이촌로88길 15	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	왕궁	102.48	202309	3	246000	3	2	1974	이촌로88길 15	중개거래	서울 용산구	23.12.12
서울특별시 용산구 이촌동	현대한강	59.55	202309	2	140000	101	11	1997	이촌로34길 29	중개거래	서울 용산구	23.11.10
서울특별시 용산구 이촌동	이촌코오롱(A)	59.82	202309	2	153000	107	14	1999	이촌로87길 21	중개거래	서울 용산구	23.11.30
서울특별시 용산구 이촌동	삼익	145.19	202309	2	230000	1	3	1979	이촌로 260	중개거래	서울 용산구	23.10.27
서울특별시 용산구 이촌동	강촌	59.12	202309	2	154500	109	22	1998	이촌로87길 14	중개거래	서울 용산구	23.10.31
서울특별시 용산구 이촌동	현대맨숀	121.44	202309	1	232000	가	7	1975	이촌로 303	중개거래	서울 용산구	23.12.01
서울특별시 용산구 이촌동	한강(대우)	84.98	202309	1	198000	107	13	2000	이촌로 181	중개거래	서울 용산구	24.01.09
서울특별시 용산구 이촌동	한가람	59.88	202309	1	163500	216	18	1998	이촌로65가길 51	중개거래	서울 용산구	24.01.22
서울특별시 용산구 이촌동	강촌	84.77	202309	1	180000	101	4	1998	이촌로87길 13	중개거래	서울 용산구	24.01.22
서울특별시 용산구 이촌동	래미안첼리투스	124.02	202309	1	520000	101	47	2015	이촌로 310	중개거래	경기 하남시 서울 용산구	23.10.25
서울특별시 용산구 이촌동	동부센트레빌	100.92	202308	31	215000	103	4	2001	이촌로 174	중개거래	서울 용산구	23.11.30
서울특별시 용산구 이촌동	현대맨숀	83.3	202308	28	187298	다	10	1975	이촌로 303	중개거래	서울 용산구	23.12.28
서울특별시 용산구 이촌동	왕궁	102.48	202308	26	239000	3	3	1974	이촌로88길 15	중개거래	서울 용산구	23.11.30
서울특별시 용산구 이촌동	한가람	59.88	202308	25	162000	205	22	1998	이촌로65길 8	중개거래	서울 용산구	23.10.23
서울특별시 용산구 이촌동	이촌코오롱(A)	114.69	202308	25	226000	101	13	1999	이촌로87길 21	중개거래	서울 용산구	23.10.23
서울특별시 용산구 이촌동	강촌	59.12	202308	25	150500	109	12	1998	이촌로87길 14	중개거래	서울 용산구	23.11.30
서울특별시 용산구 이촌동	점보	177.62	202308	24	208000	-	14	1974	이촌로88길 3	중개거래	서울 용산구	23.11.17
서울특별시 용산구 이촌동	한가람	59.88	202308	21	162000	205	14	1998	이촌로65길 8	중개거래	서울 용산구	23.09.05
서울특별시 용산구 이촌동	동부센트레빌	100.8	202308	21	178000	101	1	2001	이촌로 174	중개거래	서울 용산구	23.12.21
서울특별시 용산구 이촌동	한강맨숀	101.95	202308	18	390000	37	4	1971	이촌로 248	중개거래	서울 용산구	23.10.26
서울특별시 용산구 이촌동	한가람	59.88	202308	18	161500	205	15	1998	이촌로65길 8	중개거래	서울 용산구	23.10.23
서울특별시 용산구 이촌동	한가람	59.88	202308	18	162000	214	14	1998	이촌로65가길 51	중개거래	서울 용산구	23.10.23
서울특별시 용산구 이촌동	대림	84.78	202308	18	179500	103	10	1994	이촌로2가길 122	중개거래	서울 용산구	23.12.15
서울특별시 용산구 이촌동	한가람	114.96	202308	17	250000	215	5	1998	이촌로65가길 51	중개거래	서울 용산구	23.09.14
서울특별시 용산구 이촌동	한가람	114.96	202308	16	250000	-	5	1998	이촌로65가길 51	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	동아그린	59.58	202308	15	122500	102	9	1999	이촌로 100-8	중개거래	서울 용산구	23.11.21
서울특별시 용산구 이촌동	LG한강자이	169.71	202308	15	460000	107	9	2003	이촌로64길 15	중개거래	서울 용산구	23.12.11
서울특별시 용산구 이촌동	한가람	84.96	202308	13	210000	207	14	1998	이촌로65길 8	중개거래	서울 용산구	23.10.31
서울특별시 용산구 이촌동	한가람	84.96	202308	13	210000	-	14	1998	이촌로65길 8	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	반도	136.21	202308	11	285000	2	12	1977	이촌로 324-10	중개거래	서울 용산구	23.10.05
서울특별시 용산구 이촌동	LG한강자이	203.12	202308	6	497000	108	10	2003	이촌로64길 15	중개거래	서울 용산구	23.10.16
서울특별시 용산구 이촌동	한강(대우)	84.98	202308	5	198000	107	13	2000	이촌로 181	중개거래	서울 용산구	23.11.30
서울특별시 용산구 이촌동	우성	84.86	202308	5	170000	102	6	1995	이촌로 193	중개거래	경기 성남분당구 서울 용산구	23.11.10
서울특별시 용산구 이촌동	이촌코오롱(A)	59.82	202308	2	150000	109	10	1999	이촌로87길 21	중개거래	서울 용산구	23.10.11
서울특별시 용산구 이촌동	LG한강자이	168.53	202308	1	384000	104	21	2003	이촌로64길 15	중개거래	서울 용산구	23.11.13
서울특별시 용산구 이촌동	점보	177.62	202307	27	185000	-	7	1974	이촌로88길 3	중개거래	서울 용산구	23.12.14
서울특별시 용산구 이촌동	왕궁	102.48	202307	27	225000	2	3	1974	이촌로88길 15	중개거래	서울 용산구	23.11.30
서울특별시 용산구 이촌동	한강(대우)	60	202307	26	158500	101	7	2000	이촌로 181	중개거래	서울 용산구	23.10.16
서울특별시 용산구 이촌동	한가람	59.88	202307	22	159500	205	21	1998	이촌로65길 8	중개거래	서울 용산구	23.10.27
서울특별시 용산구 이촌동	한강(대우)	84.98	202307	21	182000	106	11	2000	이촌로 181	중개거래	서울 용산구	23.09.11
서울특별시 용산구 이촌동	한가람	84.89	202307	21	190500	202	6	1998	이촌로 201	중개거래	서울 용산구	23.09.15
서울특별시 용산구 이촌동	반도	136.21	202307	20	270000	2	7	1977	이촌로 324-10	중개거래	서울 용산구	23.10.31
서울특별시 용산구 이촌동	왕궁	102.48	202307	19	216000	4	2	1975	이촌로88길 15	중개거래	서울 용산구	23.10.18
서울특별시 용산구 이촌동	LG한강자이	66.39	202307	19	214000	106	15	2003	이촌로64길 15	중개거래	서울 용산구	23.10.27
서울특별시 용산구 이촌동	한가람	114.96	202307	18	233000	211	3	1998	이촌로71길 10	중개거래	서울 용산구	23.10.18
서울특별시 용산구 이촌동	한강맨숀	120.56	202307	11	425000	27	4	1971	이촌로 248	중개거래	서울 용산구	23.10.25
서울특별시 용산구 이촌동	한가람	59.88	202307	11	162500	202	12	1998	이촌로 201	중개거래	서울 용산구	23.09.22
서울특별시 용산구 이촌동	한가람	59.88	202307	10	156000	202	15	1998	이촌로 201	중개거래	서울 용산구	23.10.31
서울특별시 용산구 이촌동	한가람	114.96	202307	9	234000	219	5	1998	이촌로65가길 23	중개거래	서울 용산구	23.10.30
서울특별시 용산구 이촌동	이촌코오롱(A)	59.82	202307	8	154500	108	16	1999	이촌로87길 21	중개거래	서울 용산구	23.09.08
서울특별시 용산구 이촌동	강촌	84.85	202307	6	196000	103	17	1998	이촌로87길 14	중개거래	서울 용산구	23.10.30
서울특별시 용산구 이촌동	한강(대우)	60	202307	5	157000	101	17	2000	이촌로 181	중개거래	서울 용산구	23.11.03
서울특별시 용산구 이촌동	점보	177.62	202307	1	200000	-	8	1974	이촌로88길 3	중개거래	서울 용산구	23.10.31
서울특별시 용산구 이촌동	한가람	59.88	202306	30	159500	214	11	1998	이촌로65가길 51	중개거래	서울 용산구	23.09.19
서울특별시 용산구 이촌동	한강(대우)	59.98	202306	29	152000	101	11	2000	이촌로 181	중개거래	서울 용산구	23.10.06
서울특별시 용산구 이촌동	북한강(성원)	59.55	202306	28	142000	101	9	2001	이촌로2가길 66	중개거래	서울 용산구	23.10.13
서울특별시 용산구 이촌동	한강맨숀	101.95	202306	27	377000	16	4	1971	이촌로 248	중개거래	서울 용산구	23.07.28
서울특별시 용산구 이촌동	강서	56.63	202306	27	100000	가	5	1972	이촌로34길 10	중개거래	서울 용산구	23.08.07
서울특별시 용산구 이촌동	한강(대우)	84.98	202306	24	185000	109	10	2000	이촌로65가길 3	중개거래	서울 용산구	23.09.04
서울특별시 용산구 이촌동	강촌	59.12	202306	22	151500	109	5	1998	이촌로87길 14	중개거래	서울 용산구	23.09.01
서울특별시 용산구 이촌동	한가람	84.96	202306	21	187000	203	8	1998	이촌로 201	중개거래	서울 용산구	23.10.13
서울특별시 용산구 이촌동	강촌	106.645	202306	21	200000	107	3	1998	이촌로87길 14	중개거래	서울 용산구	23.12.26
서울특별시 용산구 이촌동	G&D용산드림	21.69	202306	19	68000	-	2	2020	이촌로2가길 9	중개거래	서울 서초구 서울 용산구	-
서울특별시 용산구 이촌동	래미안첼리투스	124.02	202306	19	444998	101	18	2015	이촌로 310	중개거래	서울 용산구	23.10.04
서울특별시 용산구 이촌동	래미안첼리투스	124.02	202306	19	445000	-	18	2015	이촌로 310	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	우성	58.2	202306	16	129000	101	11	1995	이촌로 193	중개거래	서울 용산구	23.08.10
서울특별시 용산구 이촌동	현대맨숀	83.3	202306	15	177999	다	4	1975	이촌로 303	중개거래	경기 고양덕양구	23.07.13
서울특별시 용산구 이촌동	한강맨숀	167.21	202306	15	585000	38	5	1971	이촌로 248	중개거래	서울 용산구	23.10.04
서울특별시 용산구 이촌동	한가람	59.88	202306	14	159000	216	12	1998	이촌로65가길 51	중개거래	서울 동작구 서울 용산구	23.12.12
서울특별시 용산구 이촌동	한가람	59.88	202306	13	155000	202	12	1998	이촌로 201	중개거래	서울 용산구	23.11.17
서울특별시 용산구 이촌동	이촌코오롱(A)	59.82	202306	13	148500	106	7	1999	이촌로87길 21	중개거래	서울 용산구	23.08.31
서울특별시 용산구 이촌동	한강(대우)	60	202306	10	153000	101	8	2000	이촌로 181	중개거래	서울 용산구	23.10.31
서울특별시 용산구 이촌동	한강(대우)	84.98	202306	10	180000	106	20	2000	이촌로 181	중개거래	서울 용산구	23.08.16
서울특별시 용산구 이촌동	이촌코오롱(A)	59.82	202306	10	150000	108	9	1999	이촌로87길 21	중개거래	서울 용산구	23.08.25
서울특별시 용산구 이촌동	강촌	114.595	202306	10	223000	103	18	1998	이촌로87길 14	중개거래	서울 용산구	23.09.11
서울특별시 용산구 이촌동	한강(대우)	84.98	202306	9	187000	109	8	2000	이촌로65가길 3	중개거래	서울 용산구	23.08.29
서울특별시 용산구 이촌동	한강맨숀	120.56	202306	8	425000	24	4	1971	이촌로 248	중개거래	서울 용산구	23.08.31
서울특별시 용산구 이촌동	한가람	114.96	202306	7	254998	215	20	1998	이촌로65가길 51	중개거래	서울 용산구	23.09.06
서울특별시 용산구 이촌동	한강맨숀	101.95	202306	6	354000	15	1	1971	이촌로 248	중개거래	서울 용산구	23.07.28
서울특별시 용산구 이촌동	이촌코오롱(A)	114.69	202306	6	227000	102	8	1999	이촌로87길 21	중개거래	서울 용산구	23.09.12
서울특별시 용산구 이촌동	강촌	59.12	202306	6	139000	109	3	1998	이촌로87길 14	중개거래	서울 용산구	23.10.05
서울특별시 용산구 이촌동	이촌코오롱(A)	84.78	202306	2	183000	102	9	1999	이촌로87길 21	중개거래	서울 용산구	23.10.23
서울특별시 용산구 이촌동	북한강(성원)	59.55	202306	2	147000	101	17	2001	이촌로2가길 66	중개거래	서울 용산구	23.07.31
서울특별시 용산구 이촌동	동아그린	48.76	202306	2	98000	104	4	1999	이촌로 100-8	중개거래	서울 용산구	23.07.28
서울특별시 용산구 이촌동	한가람	84.96	202306	1	170000	217	2	1998	이촌로65가길 51	중개거래	서울 용산구	23.06.30
서울특별시 용산구 이촌동	이촌코오롱(A)	114.69	202305	31	210000	103	7	1999	이촌로87길 21	중개거래	서울 용산구	23.07.05
서울특별시 용산구 이촌동	한강(대우)	84.98	202305	30	181000	105	10	2000	이촌로 181	중개거래	서울 용산구	23.09.04
서울특별시 용산구 이촌동	우성	58.2	202305	30	138000	101	20	1995	이촌로 193	중개거래	서울 용산구	23.09.04
서울특별시 용산구 이촌동	동부센트레빌	101.14	202305	30	187000	104	4	2001	이촌로 174	중개거래	서울 성동구 서울 용산구	23.09.19
서울특별시 용산구 이촌동	한가람	84.96	202305	29	195000	211	17	1998	이촌로71길 10	중개거래	서울 용산구	23.08.02
서울특별시 용산구 이촌동	동부센트레빌	101.14	202305	28	193000	104	15	2001	이촌로 174	중개거래	서울 용산구	23.09.20
서울특별시 용산구 이촌동	강촌	84.85	202305	27	182000	104	20	1998	이촌로87길 14	중개거래	서울 용산구	23.09.15
서울특별시 용산구 이촌동	정우	257.85	202305	26	205000	-	11	1972	이촌로54길 16	중개거래	서울 강남구 서울 용산구	23.08.31
서울특별시 용산구 이촌동	이촌코오롱(A)	59.82	202305	25	145000	109	8	1999	이촌로87길 21	중개거래	서울 용산구	23.08.31
서울특별시 용산구 이태원동	청화1	142.74	202404	13	268000	-	10	1982	장문로 27	중개거래	서울 용산구	-
서울특별시 용산구 이태원동	청화1	142.68	202404	12	266400	-	3	1982	장문로 27	중개거래	서울 강남구	-
서울특별시 용산구 이태원동	메이(124-12)	164.76	202404	12	290000	-	9	2002	이태원로27나길 36	중개거래	서울 용산구	24.04.12
서울특별시 용산구 이태원동	청화1	142.68	202403	25	252000	-	2	1982	장문로 27	중개거래	서울 강남구, 서울 용산구	-
서울특별시 용산구 이태원동	청화1	106.12	202403	20	219000	-	5	1982	장문로 27	중개거래	서울 용산구	-
서울특별시 용산구 이태원동	청화1	174.38	202403	19	299000	-	3	1982	장문로 27	중개거래	서울 용산구	-
서울특별시 용산구 이태원동	청화1	142.68	202403	18	267500	4	8	1982	장문로 27	중개거래	서울 용산구	24.04.18
서울특별시 용산구 이태원동	청화1	104.69	202403	9	218000	-	7	1982	장문로 27	중개거래	서울 용산구	-
서울특별시 용산구 이태원동	청화1	174.38	202402	19	301500	2	5	1982	장문로 27	중개거래	경기 성남시분당구, 서울 용산구	24.03.29
서울특별시 용산구 이태원동	남산대림	84.75	202402	17	165000	-	5	1994	녹사평대로 254	중개거래	서울 용산구	-
서울특별시 용산구 이태원동	청화1	106.12	202401	20	197000	-	7	1982	장문로 27	중개거래	서울 용산구	-
